Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,39.465130,40.158836,39.282173,40.082603,27.038960,13880848
2010-01-05,40.135967,40.227444,39.800549,40.120720,27.064680,10084524
2010-01-06,40.151215,40.456139,39.892025,40.410400,27.260084,11631913
2010-01-07,40.181705,40.471386,40.021618,40.250313,27.152090,7648922
2010-01-08,40.105473,40.616226,39.968258,40.600979,27.388638,7284244
2010-01-11,40.814430,40.966892,40.448517,40.837299,27.548069,8968059
2010-01-12,40.402779,40.410400,39.853909,39.968258,26.961817,11301079
2010-01-13,39.800549,40.372284,39.625214,40.219822,27.131516,9470737
2010-01-14,40.143589,40.517124,40.021618,40.387531,27.244654,8835699
2010-01-15,40.273186,40.448517,39.991127,40.418022,27.265234,11596757
2010-01-19,39.983501,41.012630,39.983501,40.944023,27.620062,11379262
2010-01-20,40.257938,40.524750,40.029243,40.448517,27.285803,12374649
2010-01-21,40.425648,40.608604,39.686199,39.823418,26.864120,20681828
2010-01-22,39.640461,39.785301,38.504608,38.573219,26.020752,17651460
2010-01-25,38.847652,39.320290,38.611336,38.687565,26.097893,11458232
2010-01-26,38.367393,38.893391,38.085335,38.443623,25.933342,14525855
2010-01-27,38.443623,38.908638,37.345886,37.970989,25.614508,15845255
2010-01-28,38.146320,38.298782,36.415863,36.858006,24.863707,17975210
2010-01-29,37.086700,37.254410,36.423485,36.591194,24.683720,22175040
2010-02-01,36.934238,37.597454,36.789398,37.406876,25.233965,14723936
2010-02-02,37.627945,38.298782,37.353512,38.230175,25.789347,16306743
2010-02-03,37.986233,38.504608,37.902378,38.108204,25.707056,13534928
2010-02-04,37.803280,37.810902,36.522587,36.713165,24.766003,17513722
2010-02-05,36.507339,36.667427,35.546822,36.575947,24.673435,20077224
2010-02-08,36.522587,36.781773,36.057571,36.110935,24.359753,10417326
2010-02-09,36.553078,38.359768,36.133804,36.964729,24.935701,17508081
2010-02-10,36.979977,37.086700,36.438732,36.789398,24.817425,11795625
2010-02-11,36.804642,37.437366,36.560703,37.277279,25.146542,9869653
2010-02-12,36.865627,37.223919,36.545456,37.101948,25.028269,13941059
2010-02-16,37.414497,38.214928,37.414497,38.054844,25.671074,14967929
2010-02-17,38.047218,38.306408,37.345886,37.582207,25.352240,15882378
2010-02-18,37.063831,37.475483,36.995224,37.254410,25.388607,12565646
2010-02-19,37.124817,37.521221,36.941860,37.277279,25.404188,12413609
2010-02-22,37.574581,37.574581,36.995224,37.124817,25.300295,10961588
2010-02-23,36.918991,37.086700,36.255775,36.476849,24.858700,13906165
2010-02-24,36.484470,36.987598,36.309139,36.858006,25.118452,10245744
2010-02-25,36.286266,36.865627,35.943226,36.819889,25.092482,11975471
2010-02-26,36.880875,36.995224,36.553078,36.591194,24.936626,10411160
2010-03-01,36.873253,37.345886,36.797020,37.284904,25.409386,11431603
2010-03-02,37.605076,38.054844,37.505974,37.894756,25.824995,13249220
2010-03-03,38.024349,38.100582,37.612698,37.643192,25.653555,18194935
2010-03-04,37.635567,37.765163,37.422119,37.612698,25.632772,13562214
2010-03-05,38.001480,38.504608,37.910004,38.428379,26.188648,15240519
2010-03-08,38.542725,38.779041,38.428379,38.672318,26.354902,8167604
2010-03-09,38.466496,38.946754,38.390263,38.763798,26.417242,12696432
2010-03-10,38.779041,39.350780,38.763798,39.236431,26.739342,15930521
2010-03-11,39.236431,39.266926,38.840031,39.106838,26.651026,10174776
2010-03-12,39.289795,39.465130,39.007736,39.396519,26.848436,10019591
2010-03-15,39.205940,39.701447,39.000114,39.373650,26.832855,12761890
2010-03-16,39.587097,39.869156,39.457504,39.770054,27.102997,15411183
2010-03-17,39.930141,40.539993,39.876778,40.387531,27.523802,15822692
2010-03-18,40.326546,40.334167,39.770054,40.181705,27.383533,11119528
2010-03-19,39.922520,40.387531,39.411766,39.922520,27.206892,15383635
2010-03-22,39.213566,39.838661,39.137333,39.716694,27.066639,10762720
2010-03-23,39.693825,40.097851,39.427013,40.029243,27.279627,11690944
2010-03-24,40.334167,40.357040,39.800549,40.044491,27.290033,19336193
2010-03-25,40.250313,40.280807,39.251678,39.282173,26.770508,13804108
2010-03-26,39.480373,39.495621,38.618958,38.893391,26.505556,19689983
2010-03-29,39.190693,39.289795,38.771420,38.992493,26.573097,16935353
2010-03-30,38.946754,39.175449,38.817158,39.076347,26.630247,12100878
2010-03-31,39.038231,39.205940,38.855274,39.007736,26.583487,16079803
2010-04-01,39.335533,39.709068,39.259304,39.655708,27.025068,11926673
2010-04-05,39.914894,40.639095,39.655708,40.616226,27.679663,12295942
2010-04-06,40.532372,40.730576,40.326546,40.631474,27.690044,9739392
2010-04-07,40.539993,40.539993,39.960632,40.334167,27.487438,14058202
2010-04-08,40.135967,41.287064,40.036865,41.119354,28.022535,19218001
2010-04-09,41.332806,42.285698,41.325180,42.171352,28.739464,19614161
2010-04-12,42.239960,42.819321,42.125614,42.659233,29.071947,18608542
2010-04-13,42.979408,43.284332,42.255207,42.438164,28.921295,18785503
2010-04-14,42.621120,43.413929,42.461033,43.368191,29.555107,14976455
2010-04-15,43.368191,43.825581,43.192856,43.497784,29.643419,14571506
2010-04-16,43.314827,43.505405,42.339062,42.727844,29.118708,17390282
2010-04-19,42.323814,43.269089,42.224712,43.177608,29.425230,14289995
2010-04-20,43.505405,43.917057,43.406303,43.756969,29.820051,12094451
2010-04-21,43.863693,43.939926,43.124249,43.619755,29.726540,11909882
2010-04-22,43.253841,43.467289,42.659233,43.436798,29.601864,12419644
2010-04-23,43.375813,44.313461,43.131870,44.282970,30.178511,15646125
2010-04-26,44.336330,44.572647,44.260098,44.443054,30.287617,14325676
2010-04-27,43.833202,44.587894,41.363297,43.863693,29.892782,23420585
2010-04-28,43.901810,44.824215,43.772217,44.633633,30.417492,22939289
2010-04-29,44.976677,45.853340,44.976677,45.052910,30.703228,17990426
2010-04-30,45.197750,45.319717,44.069519,45.121517,30.749981,19471963
2010-05-03,45.373081,46.143021,45.296848,45.510300,31.014931,16303463
2010-05-04,45.030041,45.060532,43.627377,44.221985,30.136963,19230331
2010-05-05,43.261463,43.528275,42.583004,43.269089,29.487564,19376596
2010-05-06,42.895554,43.322449,39.640461,41.996017,28.619978,26741384
2010-05-07,41.591991,42.476280,41.005009,41.683468,28.406982,26658348
2010-05-10,42.971783,43.452045,42.636364,43.200478,29.440802,19664009
2010-05-11,42.743088,44.526909,42.689728,43.665493,29.757719,17015372
2010-05-12,43.604507,44.183868,43.459667,43.970421,29.965509,12655110
2010-05-13,43.772217,44.046650,43.291958,43.406303,29.581078,14040099
2010-05-14,43.032768,43.109001,42.110367,42.567757,29.009613,16283918
2010-05-17,42.758335,42.834568,41.363297,42.072250,28.671930,16532240
2010-05-18,42.575378,42.765961,41.584370,41.675846,28.401781,17019045
2010-05-19,41.386166,41.767323,40.669586,41.096485,28.006939,18077661
2010-05-20,39.739563,39.953011,38.702812,38.824783,26.731514,31755049
2010-05-21,38.062466,39.266926,37.917625,39.236431,27.014948,23895585
2010-05-24,39.152576,39.266926,38.146320,38.199684,26.301140,17296227
2010-05-25,37.376381,38.115829,36.979977,38.054844,26.201406,22400012
2010-05-26,38.306408,38.641827,37.658440,37.788033,26.017696,17380444
2010-05-27,38.801914,39.815796,38.352146,39.800549,27.403358,20260874
2010-05-28,39.991127,40.082603,39.320290,39.533737,27.219650,15567680
2010-06-01,39.465130,39.792923,38.314030,38.367393,26.416607,17827502
2010-06-02,39.061100,40.013996,38.702812,40.013996,27.550316,18858570
2010-06-03,40.212196,40.250313,39.274548,39.625214,27.282637,18174733
2010-06-04,38.832405,39.144955,37.871887,38.161568,26.274885,18797047
2010-06-07,38.359768,38.519855,37.772785,37.803280,26.028198,15674722
2010-06-08,37.772785,38.878143,37.749916,38.756172,26.684284,19331602
2010-06-09,39.122086,39.571854,38.550346,38.664696,26.621305,17130810
2010-06-10,39.693825,40.852543,39.457504,40.684834,28.012196,18956298
2010-06-11,40.303677,40.783936,40.074982,40.783936,28.080435,8953105
2010-06-14,41.279442,41.683468,40.181705,40.250313,27.713022,16447891
2010-06-15,40.684834,41.439529,40.578110,41.393787,28.500328,16419950
2010-06-16,41.088863,41.531006,40.905907,41.523384,28.589556,10568051
2010-06-17,41.744453,42.140858,41.309933,42.064629,28.962217,13706642
2010-06-18,42.293324,42.697350,42.011265,42.697350,29.397856,14205516
2010-06-21,43.291958,43.413929,42.293324,42.537266,29.287621,10946502
2010-06-22,42.461033,42.834568,41.355675,41.515759,28.584307,14831896
2010-06-23,41.500511,41.645355,40.639095,40.791557,28.085684,14243295
2010-06-24,40.600979,40.700081,39.625214,40.029243,27.560812,19443497
2010-06-25,40.143589,40.143589,39.404144,39.579475,27.251133,29803367
2010-06-28,39.579475,39.640461,39.000114,39.022984,26.867985,13479702
2010-06-29,38.443623,38.618958,37.788033,37.993858,26.159420,18225762
2010-06-30,37.902378,38.336899,37.330643,37.422119,25.765759,19329634
2010-07-01,37.536469,37.788033,36.636932,37.254410,25.650291,18899366
2010-07-02,37.483105,37.627945,36.903744,37.216293,25.624044,9494219
2010-07-06,38.092957,38.306408,37.056210,37.505974,25.823505,20722494
2010-07-07,37.559338,39.076347,37.559338,39.000114,26.852247,15830694
2010-07-08,39.762432,39.770054,38.847652,39.297421,27.056944,11443934
2010-07-09,39.373650,39.998749,39.183071,39.869156,27.450590,11313279
2010-07-12,39.670956,40.128345,39.472752,39.716694,27.345623,12374912
2010-07-13,40.318924,40.898281,40.166458,40.570488,27.933477,11283239
2010-07-14,40.471386,40.753445,39.998749,40.250313,27.713022,10444873
2010-07-15,40.204575,40.425648,39.686199,40.296055,27.744520,9567548
2010-07-16,40.097851,40.250313,39.335533,39.526115,27.214405,11406416
2010-07-19,39.792923,39.853909,39.251678,39.518490,27.209152,9327096
2010-07-20,38.878143,40.296055,38.725681,40.143589,27.639544,12506747
2010-07-21,40.463764,40.501881,39.373650,39.731937,27.356112,11407466
2010-07-22,40.242691,41.081238,40.074982,40.608604,27.959709,11721771
2010-07-23,40.578110,41.058369,40.219822,41.005009,28.232643,10457860
2010-07-26,41.157471,41.706341,40.989761,41.492889,28.568558,8437964
2010-07-27,41.721584,41.889294,41.256573,41.500511,28.573811,10823063
2010-07-28,41.942657,42.079872,41.020252,41.500511,28.573811,14859444
2010-07-29,41.683468,42.346684,41.256573,41.591991,28.929068,14933298
2010-07-30,41.241325,42.514393,41.081238,42.095119,29.279015,15913205
2010-08-02,42.689728,43.985664,42.628742,43.856071,30.503832,17988065
2010-08-03,43.352943,44.130505,43.299580,43.878941,30.519735,12997881
2010-08-04,43.871319,44.237228,43.490162,43.772217,30.445498,13312842
2010-08-05,43.452045,44.077145,43.360565,43.985664,30.593962,11103655
2010-08-06,43.482536,43.863693,42.872684,43.398682,30.185698,12876934
2010-08-09,43.642624,43.886562,43.520653,43.688362,30.387180,8365160
2010-08-10,43.086132,43.665493,42.933670,43.352943,30.153883,12286628
2010-08-11,42.659233,42.689728,42.079872,42.316193,29.432760,13870616
2010-08-12,41.881672,42.415295,41.622482,42.194221,29.347935,10271324
2010-08-13,41.820686,42.262829,41.805439,41.942657,29.172962,8487157
2010-08-16,41.774948,41.904541,41.393787,41.874050,29.125240,9422070
2010-08-17,42.217091,42.880306,41.874050,42.590626,29.623646,11578130
2010-08-18,42.583004,42.636364,41.866425,42.247585,29.385050,7930301
2010-08-19,42.011265,42.125614,41.409035,41.706341,29.008598,9833710
2010-08-20,41.386166,41.523384,40.623848,41.081238,28.573797,12857782
2010-08-23,41.241325,41.599613,40.852543,40.944023,28.478369,14878727
2010-08-24,40.471386,41.142223,40.402779,40.730576,28.329901,14798052
2010-08-25,40.402779,40.928776,39.892025,40.753445,28.345810,10557163
