Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,20.713333,20.713333,20.389999,20.556667,17.992485,4014000
2010-01-05,20.530001,20.620001,19.850000,20.070000,17.566528,9244500
2010-01-06,20.129999,20.340000,19.639999,19.806667,17.336048,7475100
2010-01-07,19.806667,20.156668,19.806667,19.983334,17.490677,4020000
2010-01-08,19.980000,20.156668,19.926666,20.153334,17.639477,2595900
2010-01-11,20.656668,20.656668,19.513332,19.876667,17.397320,4610400
2010-01-12,19.806667,20.113333,19.750000,19.806667,17.336048,4145100
2010-01-13,19.870001,20.120001,19.870001,20.059999,17.557779,1980000
2010-01-14,20.086666,20.236668,20.043333,20.176666,17.659901,3220200
2010-01-15,20.090000,20.090000,19.723333,19.730000,17.268944,5014800
2010-01-19,19.626667,19.806667,19.433332,19.790001,17.321459,3502800
2010-01-20,19.680000,19.680000,19.480000,19.596666,17.152241,3044100
2010-01-21,19.566668,19.840000,19.456667,19.536667,17.099726,4749600
2010-01-22,19.543333,19.730000,19.286667,19.333332,16.921757,5613600
2010-01-25,19.506666,19.796667,19.420000,19.639999,17.190172,6130800
2010-01-26,20.933332,21.433332,20.853333,20.943333,18.330929,18261300
2010-01-27,20.943333,21.353333,20.760000,21.290001,18.634356,6816300
2010-01-28,21.360001,21.360001,21.043333,21.193333,18.549744,4740900
2010-01-29,21.219999,21.543333,21.026667,21.116667,18.482637,6184500
2010-02-01,21.256666,21.583332,21.166668,21.540001,18.853176,3571500
2010-02-02,21.616667,21.873333,21.266666,21.853333,19.127415,4436400
2010-02-03,21.776667,21.776667,21.316668,21.416668,18.745226,4608900
2010-02-04,21.376667,21.389999,21.163334,21.283333,18.628510,4576500
2010-02-05,21.340000,21.416668,20.953333,21.299999,18.643103,4128000
2010-02-08,21.326668,21.366667,21.036667,21.066668,18.438877,3809400
2010-02-09,21.213333,21.469999,21.156668,21.256666,18.605179,4817100
2010-02-10,21.200001,21.216667,20.866667,20.993334,18.374697,5256300
2010-02-11,20.996668,21.260000,20.966667,21.243334,18.593504,3158100
2010-02-12,21.053333,21.346666,20.883333,21.316668,18.657698,3126300
2010-02-16,21.416668,21.600000,21.393333,21.513332,18.829826,2244600
2010-02-17,21.636667,21.806667,21.610001,21.680000,18.975706,2220300
2010-02-18,21.696667,21.780001,21.436666,21.743334,19.031136,2142300
2010-02-19,21.650000,21.879999,21.600000,21.790001,19.071993,2217300
2010-02-22,21.840000,21.913334,21.556667,21.603333,18.908598,2799900
2010-02-23,21.490000,21.676666,21.353333,21.376667,18.710215,2369400
2010-02-24,21.366667,21.523333,21.286667,21.463333,18.892120,1938600
2010-02-25,21.270000,21.466667,21.113333,21.446667,18.877447,2481000
2010-02-26,21.469999,21.483334,21.110001,21.126667,18.595783,3271500
2010-03-01,21.200001,21.326668,21.013332,21.246668,18.701406,2560800
2010-03-02,21.389999,21.410000,21.216667,21.360001,18.801163,1980600
2010-03-03,21.430000,21.469999,21.283333,21.336666,18.780624,2846100
2010-03-04,21.400000,21.716667,21.376667,21.576668,18.991875,3195000
2010-03-05,21.703333,21.776667,21.590000,21.719999,19.118040,2122500
2010-03-08,21.773333,21.853333,21.656668,21.753332,19.147385,2864400
2010-03-09,21.636667,21.996668,21.636667,21.833332,19.217794,2044500
2010-03-10,21.796667,21.796667,21.466667,21.566668,18.983076,3800700
2010-03-11,21.756666,21.756666,21.296667,21.750000,19.144442,3735600
2010-03-12,21.813334,21.889999,21.680000,21.846666,19.229521,2158200
2010-03-15,21.866667,21.883333,21.696667,21.870001,19.250071,1945800
2010-03-16,21.900000,21.900000,21.506666,21.690001,19.091633,2584500
2010-03-17,21.706667,22.056667,21.646667,21.920000,19.294079,3666300
2010-03-18,21.893333,22.033333,21.760000,21.760000,19.153242,3167700
2010-03-19,21.766666,21.856667,21.676666,21.766666,19.159115,6123300
2010-03-22,21.703333,22.049999,21.613333,21.920000,19.294079,3567600
2010-03-23,21.923332,22.173332,21.809999,22.153334,19.499458,2590200
2010-03-24,22.106667,22.153334,21.853333,21.950001,19.320484,2454600
2010-03-25,22.066668,22.363333,21.956667,22.133333,19.481846,5168100
2010-03-26,22.213333,22.386667,22.166668,22.280001,19.610949,2663400
2010-03-29,22.376667,22.463333,22.280001,22.336666,19.660830,1652400
2010-03-30,22.346666,22.469999,22.313334,22.323334,19.649103,2454900
2010-03-31,22.266666,22.676666,22.209999,22.559999,19.857410,3322800
2010-04-01,22.603333,22.940001,22.603333,22.750000,20.024645,2964900
2010-04-05,22.726667,23.043333,22.693333,22.996668,20.241768,2861400
2010-04-06,22.916668,23.309999,22.799999,23.290001,20.499956,3397200
2010-04-07,23.260000,23.413334,23.080000,23.283333,20.494087,5637900
2010-04-08,23.103333,23.753332,22.973333,23.613333,20.784557,9569700
2010-04-09,23.636667,23.773333,23.400000,23.736668,20.893116,4146900
2010-04-12,23.786667,24.260000,23.673332,24.103333,21.215860,7497600
2010-04-13,23.986668,24.126667,23.930000,24.110001,21.221725,6962100
2010-04-14,24.170000,24.270000,23.923332,24.263332,21.356693,4183800
2010-04-15,24.213333,24.549999,24.126667,24.496668,21.562073,3792300
2010-04-16,24.453333,24.506666,24.209999,24.320000,21.406572,5116200
2010-04-19,24.116667,24.393333,24.046667,24.389999,21.468182,3303600
2010-04-20,24.440001,24.713333,24.410000,24.660000,21.705841,4175400
2010-04-21,24.576668,24.893333,24.576668,24.770000,21.802658,5219100
2010-04-22,24.370001,26.516666,24.370001,26.443333,23.275536,12975000
2010-04-23,26.010000,26.549999,25.946667,26.513332,23.337151,6259800
2010-04-26,26.570000,26.776667,26.366667,26.646667,23.454512,3607500
2010-04-27,26.353333,26.736668,26.136667,26.469999,23.299011,6717900
2010-04-28,26.520000,26.576668,26.296667,26.440001,23.272606,6438000
2010-04-29,26.596666,26.620001,26.286667,26.383333,23.222729,4133400
2010-04-30,26.430000,26.546667,26.006666,26.023333,22.905844,4369500
2010-05-03,26.059999,26.740000,25.926666,26.670000,23.475052,3630300
2010-05-04,26.453333,26.453333,25.946667,26.150000,23.017342,3491100
2010-05-05,25.926666,26.129999,25.553333,25.683332,22.606581,5644200
2010-05-06,25.590000,25.906668,24.556667,25.443333,22.395329,6893700
